time(ms);RPM(1/min);MAP(kPa);IAT2(°C);TP_REL(%);FRP(kPa);SHRTFT1(%);SHRTFT2(%);LOAD(%);TCBP_DSD(kPa);WGATE_PRES(kPa);FUELSYS_A_PCTB1(%);FUELSYS_B_PCTB1(%)
11842;1834;92.0;48;16.08;7490.0;-0.78;-1.56;49.41;106.2;59.0;67.06;32.94
11850;1837;92.0;48;16.08;7510.0;-0.78;-1.56;49.41;106.2;59.0;67.06;32.94
11861;1840;92.0;48;16.08;7520.0;-0.78;-1.56;49.41;106.1;58.5;67.06;32.94
11870;1843;92.0;48;16.47;7540.0;-0.78;-1.56;49.41;106.0;58.5;67.06;32.94
11881;1845;92.0;48;16.47;7550.0;-0.78;-1.56;49.02;105.9;58.5;65.10;34.90
11898;1848;92.0;48;16.47;7570.0;-0.78;-1.56;49.02;105.8;58.0;65.10;34.90
11912;1850;92.0;48;16.47;7580.0;-0.78;-1.56;49.02;105.7;58.0;65.10;34.90
11920;1852;92.0;48;16.47;7600.0;-0.78;-1.56;49.02;105.6;57.5;65.10;34.90
11931;1853;92.0;48;16.47;7610.0;-0.78;-1.56;49.02;105.4;57.5;65.10;34.90
11942;1855;91.0;48;16.47;7630.0;-0.78;-1.56;49.02;105.3;57.0;65.10;34.90
11950;1857;91.0;48;16.47;7530.0;-0.78;-1.56;48.63;105.2;57.0;65.10;34.90
11962;1858;91.0;48;16.47;7430.0;-0.78;-1.56;48.63;105.1;56.5;65.10;34.90
11971;1860;91.0;48;16.47;7330.0;-0.78;-1.56;48.63;105.0;56.5;65.10;34.90
11981;1862;91.0;48;16.47;7230.0;-0.78;-1.56;48.24;104.9;56.0;65.10;34.90
11990;1863;91.0;48;16.08;7130.0;-0.78;-1.56;48.24;104.7;56.0;65.10;34.90
12001;1865;90.0;48;16.08;7020.0;-0.78;-1.56;47.84;104.5;55.5;61.18;38.82
12016;1867;90.0;48;16.08;6920.0;-0.78;-1.56;47.45;104.3;55.0;61.18;38.82
12032;1868;90.0;48;16.08;6820.0;-0.78;-1.56;47.45;104.1;54.5;61.18;38.82
12043;1870;90.0;48;16.08;6720.0;-0.78;-1.56;47.06;103.9;54.0;61.18;38.82
12060;1871;90.0;48;16.08;6620.0;-0.78;-1.56;47.06;103.7;53.5;61.18;38.82
12070;1873;90.0;48;16.08;6520.0;-0.78;-1.56;46.67;103.5;53.5;61.18;38.82
12081;1874;90.0;48;16.08;6470.0;-0.78;-1.56;46.27;103.3;53.0;61.18;38.82
12091;1876;90.0;48;16.08;6420.0;-0.78;-1.56;46.27;103.0;52.5;61.18;38.82
12100;1877;89.0;48;16.08;6370.0;-0.78;-1.56;45.88;102.8;52.0;61.18;38.82
12111;1879;89.0;48;16.08;6320.0;-0.78;-1.56;45.88;102.6;51.5;61.18;38.82
12120;1881;89.0;48;15.69;6270.0;-0.78;-1.56;45.49;102.6;51.0;61.18;38.82
12132;1882;89.0;48;15.69;6220.0;-0.78;-1.56;45.49;102.5;50.5;50.20;49.80
12158;1884;89.0;48;15.69;6170.0;-1.56;-1.56;45.49;102.4;50.0;50.20;49.80
12170;1886;89.0;48;15.69;6120.0;-1.56;-2.34;45.49;102.3;50.0;50.20;49.80
12182;1888;89.0;48;15.69;6070.0;-1.56;-2.34;45.10;102.2;49.5;50.20;49.80
12191;1891;89.0;48;15.69;6020.0;-1.56;-2.34;45.10;102.2;49.0;50.20;49.80
12201;1893;89.0;48;15.69;5970.0;-1.56;-2.34;45.10;102.1;48.5;50.20;49.80
12210;1895;89.0;48;15.69;5960.0;-1.56;-2.34;45.10;102.0;48.0;50.20;49.80
12221;1898;89.0;48;15.69;5950.0;-1.56;-2.34;44.71;101.9;47.5;50.20;49.80
12230;1900;89.0;48;15.69;5940.0;-1.56;-2.34;44.71;101.9;47.5;50.20;49.80
12242;1903;89.0;48;15.69;5930.0;-1.56;-2.34;44.71;101.8;47.0;50.20;49.80
12250;1905;89.0;48;15.29;5920.0;-1.56;-3.13;44.31;101.8;46.5;50.20;49.80
12260;1907;89.0;48;15.29;5910.0;-1.56;-3.13;44.31;101.8;46.5;41.96;58.04
12280;1910;89.0;48;15.29;5900.0;-2.34;-3.13;44.31;101.8;46.0;41.96;58.04
12291;1911;89.0;48;15.29;5890.0;-2.34;-3.13;44.31;101.8;46.0;41.96;58.04
12300;1912;89.0;48;15.29;5880.0;-2.34;-3.13;43.92;101.8;45.5;41.96;58.04
12311;1913;89.0;48;15.29;5870.0;-2.34;-3.13;43.92;101.8;45.5;41.96;58.04
12320;1914;88.0;48;15.29;5860.0;-2.34;-3.91;43.92;101.7;45.0;41.96;58.04
12331;1916;88.0;48;15.29;5850.0;-2.34;-3.91;43.92;101.7;45.0;41.96;58.04
12343;1917;88.0;48;15.29;5850.0;-2.34;-3.91;43.53;101.7;44.5;41.96;58.04
12361;1918;88.0;48;15.29;5840.0;-2.34;-3.91;43.53;101.7;44.5;41.96;58.04
12371;1919;88.0;48;15.29;5830.0;-3.13;-3.91;43.53;101.7;44.0;41.96;58.04
12381;1920;88.0;48;15.29;5830.0;-3.13;-4.69;43.14;101.7;44.0;41.96;58.04
12391;1921;87.0;48;15.29;5820.0;-3.13;-4.69;43.14;101.7;44.0;36.08;63.92
12407;1923;87.0;48;15.29;5820.0;-3.13;-4.69;43.14;101.7;43.5;36.08;63.92
12421;1925;87.0;48;15.29;5810.0;-3.13;-4.69;43.14;101.7;43.5;36.08;63.92
12430;1926;87.0;48;15.29;5800.0;-3.13;-4.69;42.75;101.7;43.5;36.08;63.92
12442;1928;87.0;48;15.29;5800.0;-3.91;-4.69;42.75;101.7;43.5;36.08;63.92
12451;1930;87.0;48;15.29;5790.0;-3.91;-5.47;42.75;101.7;43.0;36.08;63.92
12460;1932;87.0;48;15.29;5780.0;-3.91;-5.47;42.75;101.6;43.0;36.08;63.92
12471;1934;87.0;48;14.90;5780.0;-3.91;-5.47;42.35;101.6;43.0;36.08;63.92
12482;1936;87.0;48;14.90;5770.0;-3.91;-5.47;42.35;101.6;43.0;36.08;63.92
12492;1938;87.0;48;14.90;5760.0;-4.69;-5.47;42.35;101.6;42.5;36.08;63.92
12511;1940;87.0;48;14.90;5760.0;-4.69;-5.47;41.96;101.6;42.5;36.08;63.92
12520;1942;87.0;48;14.90;5750.0;-4.69;-5.47;41.96;101.6;42.5;34.90;65.10
12541;1944;87.0;48;14.90;5750.0;-4.69;-5.47;41.57;101.6;42.5;34.90;65.10
12553;1945;87.0;48;14.51;5740.0;-4.69;-5.47;41.57;101.6;42.5;34.90;65.10
12572;1947;87.0;48;14.51;5730.0;-4.69;-5.47;41.18;101.6;42.5;34.90;65.10
12583;1949;87.0;48;14.51;5730.0;-5.47;-5.47;41.18;101.6;42.5;34.90;65.10
12600;1950;86.0;48;14.51;5720.0;-5.47;-5.47;40.78;101.6;42.0;34.90;65.10
12611;1952;86.0;48;14.51;5740.0;-5.47;-5.47;40.78;101.5;42.0;34.90;65.10
12620;1954;86.0;48;14.51;5760.0;-5.47;-5.47;40.39;101.5;42.0;34.90;65.10
12631;1955;86.0;48;14.51;5780.0;-5.47;-5.47;40.39;101.5;42.0;34.90;65.10
12641;1957;86.0;48;14.51;5800.0;-5.47;-5.47;40.39;101.5;42.0;34.90;65.10
12650;1959;86.0;48;14.51;5820.0;-5.47;-5.47;40.00;101.5;42.0;34.90;65.10
12661;1960;85.0;48;14.51;5830.0;-5.47;-5.47;40.00;101.5;42.0;36.86;63.14
12676;1962;85.0;48;14.51;5850.0;-6.25;-5.47;40.00;101.5;42.0;36.86;63.14
12692;1964;85.0;48;14.51;5870.0;-6.25;-6.25;40.00;101.5;42.0;36.86;63.14
12711;1967;85.0;48;14.51;5890.0;-6.25;-6.25;39.61;101.5;42.0;36.86;63.14
12721;1969;85.0;48;14.51;5910.0;-6.25;-6.25;39.61;101.5;42.0;36.86;63.14
12731;1971;85.0;48;14.51;5930.0;-6.25;-6.25;39.61;101.5;41.5;36.86;63.14
12752;1974;85.0;48;14.51;5940.0;-6.25;-6.25;39.61;101.5;41.5;36.86;63.14
12762;1976;85.0;48;14.51;5950.0;-6.25;-6.25;39.22;101.5;41.5;36.86;63.14
12771;1978;85.0;48;14.51;5960.0;-6.25;-6.25;39.22;101.5;41.5;36.86;63.14
12782;1981;85.0;48;14.51;5970.0;-6.25;-6.25;39.22;101.5;41.5;36.86;63.14
12791;1983;85.0;48;14.90;5980.0;-6.25;-6.25;39.22;101.5;41.5;36.86;63.14
12802;1986;85.0;48;14.90;5980.0;-6.25;-6.25;39.22;101.5;41.5;38.82;61.18
12816;1988;85.0;48;14.90;5990.0;-7.03;-6.25;39.22;101.5;41.5;38.82;61.18
12830;1990;85.0;48;14.90;6000.0;-7.03;-6.25;39.22;101.5;41.5;38.82;61.18
12842;1992;85.0;48;14.90;6010.0;-7.03;-6.25;39.61;101.5;41.5;38.82;61.18
12853;1993;85.0;48;14.90;6020.0;-7.03;-6.25;39.61;101.5;41.5;38.82;61.18
12872;1995;85.0;48;14.90;6030.0;-7.03;-6.25;39.61;101.5;41.0;38.82;61.18
12883;1997;85.0;48;14.90;6010.0;-7.03;-6.25;39.61;101.5;41.0;38.82;61.18
12903;1999;85.0;48;14.90;6000.0;-7.03;-6.25;39.61;101.5;41.0;38.82;61.18
12921;2001;86.0;48;14.90;5980.0;-7.03;-6.25;39.61;101.5;41.0;38.82;61.18
12932;2002;86.0;48;14.90;5970.0;-7.03;-6.25;39.61;101.5;41.0;38.82;61.18
12951;2004;86.0;48;15.29;5950.0;-7.03;-6.25;39.61;101.5;41.0;38.82;61.18
12962;2006;86.0;48;15.29;5940.0;-7.03;-6.25;40.00;101.5;41.0;40.00;60.00
12977;2008;86.0;48;15.29;5920.0;-6.25;-6.25;40.00;101.5;41.0;40.00;60.00
12993;2010;86.0;48;15.29;5910.0;-6.25;-5.47;40.00;101.5;41.0;40.00;60.00
13013;2013;86.0;48;15.29;5890.0;-6.25;-5.47;40.00;101.5;41.0;40.00;60.00
13032;2016;86.0;48;15.29;5880.0;-6.25;-5.47;40.00;101.5;41.0;40.00;60.00
13051;2018;86.0;48;15.29;5860.0;-6.25;-5.47;40.00;101.5;41.0;40.00;60.00
13063;2021;86.0;48;15.29;5860.0;-6.25;-5.47;40.39;101.5;41.0;40.00;60.00
13083;2023;86.0;48;15.29;5870.0;-6.25;-5.47;40.39;101.5;41.0;40.00;60.00
13100;2026;87.0;48;15.29;5870.0;-6.25;-5.47;40.39;101.6;41.0;40.00;60.00
13112;2028;87.0;48;15.29;5870.0;-6.25;-5.47;40.39;101.6;41.0;40.00;60.00
13123;2031;87.0;48;15.69;5880.0;-6.25;-5.47;40.39;101.6;41.0;40.00;60.00
13141;2033;87.0;48;15.69;5880.0;-6.25;-5.47;40.39;101.6;41.0;40.00;60.00
13160;2036;87.0;48;15.69;5890.0;-5.47;-5.47;40.39;101.6;41.0;40.00;60.00
13170;2037;87.0;48;15.69;5890.0;-5.47;-4.69;40.39;101.6;41.0;40.00;60.00
13181;2038;87.0;48;15.69;5890.0;-5.47;-4.69;40.39;101.6;41.0;40.00;60.00
13190;2039;87.0;48;15.69;5900.0;-5.47;-4.69;40.39;101.6;41.0;40.00;60.00
13201;2041;87.0;48;15.69;5900.0;-5.47;-4.69;40.39;101.6;41.0;40.00;60.00
13210;2042;87.0;48;15.69;5900.0;-5.47;-4.69;40.39;101.6;41.0;40.00;60.00
13221;2043;87.0;48;15.69;5890.0;-5.47;-4.69;40.39;101.6;41.0;40.00;60.00
13230;2044;87.0;48;15.69;5890.0;-5.47;-4.69;40.39;101.6;41.0;40.00;60.00
13239;2045;87.0;49;15.69;5890.0;-5.47;-4.69;40.39;101.6;41.0;40.00;60.00
13250;2047;87.0;49;15.69;5880.0;-5.47;-4.69;40.39;101.6;41.0;40.00;60.00
13259;2048;87.0;49;15.69;5880.0;-5.47;-4.69;40.39;101.6;41.0;38.82;61.18
13276;2049;87.0;49;15.69;5870.0;-4.69;-4.69;40.39;101.6;41.0;38.82;61.18
13290;2050;87.0;49;15.69;5870.0;-4.69;-4.69;40.39;101.6;41.0;38.82;61.18
13302;2051;87.0;49;15.69;5870.0;-4.69;-4.69;40.39;101.6;41.0;38.82;61.18
13310;2052;87.0;49;15.69;5860.0;-4.69;-4.69;40.39;101.6;41.0;38.82;61.18
13322;2054;87.0;49;15.69;5860.0;-4.69;-4.69;40.39;101.6;40.5;38.82;61.18
13333;2055;87.0;49;15.69;5890.0;-4.69;-4.69;40.39;101.6;40.5;38.82;61.18
13350;2056;87.0;49;15.69;5910.0;-4.69;-4.69;40.39;101.6;40.5;38.82;61.18
13362;2057;86.0;49;15.69;5940.0;-4.69;-4.69;40.39;101.6;40.5;38.82;61.18
13370;2058;86.0;49;15.69;5960.0;-4.69;-4.69;40.39;101.6;40.5;38.82;61.18
13382;2059;86.0;49;16.08;5990.0;-4.69;-4.69;40.39;101.6;40.5;38.82;61.18
13390;2060;86.0;49;16.08;6010.0;-4.69;-4.69;40.39;101.6;40.5;40.00;60.00
13405;2062;86.0;49;16.08;6040.0;-4.69;-4.69;40.39;101.6;40.5;40.00;60.00
13422;2063;86.0;49;16.08;6060.0;-4.69;-4.69;40.39;101.6;40.5;40.00;60.00
13430;2065;86.0;49;16.08;6090.0;-4.69;-4.69;40.39;101.6;40.5;40.00;60.00
13439;2066;86.0;49;16.08;6110.0;-4.69;-4.69;40.39;101.6;40.5;40.00;60.00
13450;2068;86.0;49;16.08;6140.0;-4.69;-4.69;40.39;101.6;41.0;40.00;60.00
13459;2070;86.0;49;16.08;6140.0;-4.69;-4.69;40.39;101.6;41.0;40.00;60.00
13470;2071;86.0;49;16.08;6140.0;-4.69;-4.69;40.39;101.6;41.0;40.00;60.00
13481;2073;87.0;49;16.08;6140.0;-4.69;-4.69;40.39;101.6;41.0;40.00;60.00
13491;2075;87.0;49;16.08;6140.0;-4.69;-4.69;40.39;101.6;41.0;40.00;60.00
13502;2076;87.0;49;16.08;6140.0;-4.69;-4.69;40.00;101.6;41.0;40.00;60.00
13510;2078;87.0;49;16.08;6140.0;-4.69;-4.69;40.00;101.6;41.0;38.82;61.18
13525;2079;87.0;49;16.08;6140.0;-4.69;-4.69;40.00;101.6;41.0;38.82;61.18
13539;2080;87.0;49;16.08;6140.0;-4.69;-3.91;40.00;101.6;41.0;38.82;61.18
13548;2080;87.0;49;16.08;6140.0;-4.69;-3.91;39.61;101.6;41.0;38.82;61.18
13560;2081;87.0;49;16.08;6140.0;-4.69;-3.91;39.61;101.6;41.0;38.82;61.18
13571;2081;87.0;49;16.08;6140.0;-4.69;-3.91;39.61;101.6;40.5;38.82;61.18
13580;2082;87.0;49;16.08;6140.0;-4.69;-3.91;39.61;101.6;40.5;38.82;61.18
13592;2083;87.0;49;16.08;6130.0;-4.69;-3.91;39.22;101.6;40.5;38.82;61.18
13600;2083;86.0;49;16.08;6130.0;-4.69;-3.91;39.22;101.6;40.5;38.82;61.18
13612;2084;86.0;49;16.08;6130.0;-4.69;-3.91;39.22;101.6;40.5;38.82;61.18
13623;2084;86.0;49;16.08;6120.0;-4.69;-3.91;39.22;101.6;40.5;38.82;61.18
13640;2085;86.0;49;16.08;6120.0;-4.69;-3.91;39.22;101.6;40.5;38.82;61.18
13657;2085;86.0;49;16.08;6110.0;-4.69;-3.91;39.22;101.6;40.5;38.82;61.18
13670;2088;86.0;49;16.08;6110.0;-4.69;-4.69;39.22;101.6;40.5;38.82;61.18
13681;2090;86.0;49;16.08;6110.0;-4.69;-4.69;39.22;101.6;40.5;38.82;61.18
13690;2092;86.0;49;16.08;6100.0;-4.69;-4.69;39.22;101.7;40.5;38.82;61.18
13700;2095;86.0;49;16.08;6100.0;-4.69;-4.69;39.22;101.7;41.0;38.82;61.18
13709;2097;86.0;49;16.08;6090.0;-4.69;-4.69;39.22;101.7;41.0;38.82;61.18
13723;2100;86.0;49;16.08;6080.0;-4.69;-4.69;39.22;101.7;41.0;38.82;61.18
13743;2102;86.0;49;16.08;6060.0;-4.69;-4.69;39.22;101.7;41.0;38.82;61.18
13760;2104;86.0;49;16.08;6050.0;-4.69;-4.69;39.22;101.7;41.0;38.82;61.18
13769;2107;86.0;49;16.08;6040.0;-4.69;-4.69;39.22;101.7;41.0;38.82;61.18
13781;2109;86.0;49;16.08;6030.0;-4.69;-4.69;38.82;101.7;41.0;40.00;60.00
13796;2112;86.0;49;16.08;6020.0;-3.91;-4.69;38.82;101.7;41.0;40.00;60.00
13810;2113;86.0;49;16.08;6010.0;-3.91;-4.69;38.82;101.7;41.0;40.00;60.00
13821;2114;86.0;49;16.08;5990.0;-3.91;-4.69;38.82;101.7;41.0;40.00;60.00
13830;2115;86.0;49;16.08;5980.0;-3.91;-4.69;38.82;101.7;41.0;40.00;60.00
13841;2116;86.0;49;16.08;5970.0;-3.91;-4.69;38.82;101.7;41.0;40.00;60.00
13850;2117;86.0;49;16.08;5970.0;-3.91;-4.69;38.43;101.7;41.0;40.00;60.00
13859;2118;86.0;49;16.08;5970.0;-3.91;-4.69;38.43;101.7;41.0;40.00;60.00
13870;2120;87.0;49;16.08;5970.0;-3.91;-4.69;38.43;101.7;41.0;40.00;60.00
13879;2121;87.0;49;16.08;5970.0;-3.91;-4.69;38.43;101.7;41.0;40.00;60.00
13890;2122;87.0;49;16.47;5970.0;-3.91;-3.91;38.43;101.7;41.0;40.00;60.00
13900;2123;87.0;49;16.47;5970.0;-3.91;-3.91;38.43;101.7;41.0;41.18;58.82
13920;2124;87.0;49;16.47;5970.0;-3.91;-3.91;38.43;101.7;41.0;41.18;58.82
13930;2126;87.0;49;16.47;5970.0;-3.91;-3.91;38.43;101.8;41.0;41.18;58.82
13939;2127;87.0;49;16.47;5970.0;-3.91;-3.91;38.04;101.8;41.0;41.18;58.82
13950;2128;87.0;49;16.47;5970.0;-3.91;-3.91;38.04;101.8;41.0;41.18;58.82
13960;2130;88.0;49;16.47;5970.0;-3.91;-3.13;38.04;101.8;40.5;41.18;58.82
13970;2131;88.0;49;16.86;5990.0;-3.91;-3.13;38.04;101.8;40.5;41.18;58.82
13979;2133;88.0;49;16.86;6010.0;-3.91;-3.13;38.04;101.8;40.5;41.18;58.82
13991;2134;88.0;49;17.25;6020.0;-3.91;-3.13;38.04;101.9;40.5;41.18;58.82
14000;2136;88.0;49;17.25;6040.0;-3.91;-3.13;38.43;101.9;40.5;41.18;58.82
14010;2137;88.0;49;17.65;6060.0;-3.91;-3.13;38.82;103.2;40.5;41.18;58.82
14019;2138;89.0;49;17.65;6080.0;-3.91;-3.13;39.22;104.5;42.0;40.00;60.00
14038;2140;89.0;49;18.04;6100.0;-3.13;-3.13;39.61;105.9;43.0;40.00;60.00
14051;2145;89.0;49;18.04;6120.0;-3.13;-3.13;40.00;107.2;44.5;40.00;60.00
14063;2151;90.0;49;18.43;6130.0;-3.13;-3.13;40.00;108.5;46.0;40.00;60.00
14080;2156;90.0;49;18.43;6150.0;-3.13;-3.13;40.39;109.8;47.5;40.00;60.00
14090;2161;91.0;49;20.00;6170.0;-3.13;-3.13;40.78;111.2;48.5;40.00;60.00
14101;2167;92.0;49;21.57;6230.0;-3.13;-3.13;41.18;112.5;50.0;40.00;60.00
14109;2172;93.0;49;23.14;6280.0;-3.13;-3.13;41.57;113.8;51.5;40.00;60.00
14123;2177;93.0;49;24.71;6340.0;-3.13;-3.13;41.96;115.1;53.0;40.00;60.00
14141;2183;94.0;49;26.27;6400.0;-3.13;-3.13;41.96;116.5;54.0;40.00;60.00
14151;2188;95.0;49;28.24;6460.0;-3.13;-3.13;42.35;116.0;55.5;40.00;60.00
14159;2193;96.0;49;29.80;6510.0;-3.13;-3.13;42.35;115.5;56.5;36.86;63.14
14175;2199;96.0;49;31.37;6570.0;-3.13;-3.13;42.35;115.0;57.0;36.86;63.14
14189;2200;97.0;49;32.94;6630.0;-3.13;-3.13;42.35;114.5;58.0;36.86;63.14
14200;2201;97.0;49;34.51;6690.0;-3.13;-3.13;42.75;114.1;59.0;36.86;63.14
14209;2202;97.0;49;36.08;6740.0;-3.13;-3.13;42.75;113.6;59.5;36.86;63.14
14221;2204;97.0;49;36.08;6800.0;-3.13;-3.13;42.75;113.1;60.5;36.86;63.14
14231;2205;97.0;49;36.08;6890.0;-3.13;-3.13;42.75;112.6;61.0;36.86;63.14
14239;2206;97.0;49;36.08;6970.0;-3.13;-3.13;43.14;112.1;62.0;36.86;63.14
14250;2207;97.0;49;36.08;7060.0;-3.13;-3.13;43.14;111.6;63.0;36.86;63.14
14261;2209;97.0;49;36.08;7140.0;-3.13;-3.13;43.14;111.2;63.5;36.86;63.14
14270;2210;97.0;49;36.47;7230.0;-3.13;-3.13;43.14;111.3;64.5;36.86;63.14
14279;2211;97.0;49;36.47;7310.0;-3.13;-3.13;43.14;111.5;64.5;43.14;56.86
14298;2212;97.0;49;36.47;7400.0;-3.13;-3.13;43.14;111.6;64.5;43.14;56.86
14309;2211;97.0;49;36.47;7480.0;-3.13;-3.13;43.14;111.8;64.5;43.14;56.86
14320;2210;97.0;49;36.47;7570.0;-3.13;-3.13;42.75;111.9;64.5;43.14;56.86
14329;2209;97.0;49;36.47;7650.0;-3.13;-3.13;42.75;112.1;64.5;43.14;56.86
14341;2208;97.0;49;36.08;7740.0;-3.13;-3.13;42.75;112.2;64.0;43.14;56.86
14350;2207;97.0;49;36.08;8080.0;-3.13;-3.13;42.75;112.4;64.0;43.14;56.86
14361;2206;97.0;49;35.69;8420.0;-3.13;-3.13;42.75;112.5;64.0;43.14;56.86
14373;2205;98.0;49;35.69;8770.0;-2.34;-3.13;42.75;112.7;64.0;43.14;56.86
14389;2204;98.0;49;35.29;9110.0;-2.34;-2.34;42.75;112.8;64.0;43.14;56.86
14402;2203;98.0;49;35.29;9450.0;-2.34;-2.34;42.75;112.6;64.0;43.14;56.86
14420;2202;98.0;49;34.90;9790.0;-1.56;-2.34;42.75;112.4;64.0;83.92;16.08
14438;2201;98.0;49;34.90;10130.0;-1.56;-1.56;42.75;112.1;64.0;83.92;16.08
14450;2204;98.0;49;34.51;10470.0;-0.78;-1.56;42.75;111.9;63.5;83.92;16.08
14461;2208;98.0;49;34.51;10820.0;-0.78;-0.78;42.75;111.7;63.5;83.92;16.08
14470;2211;97.0;49;34.12;11160.0;-0.78;-0.78;42.75;111.5;63.5;83.92;16.08
14480;2214;97.0;49;32.94;11500.0;0.00;-0.78;42.75;111.3;63.5;83.92;16.08
14489;2217;97.0;49;32.16;11510.0;0.00;0.00;42.75;111.1;63.5;83.92;16.08
14501;2220;97.0;49;30.98;11520.0;0.00;0.00;42.75;110.8;63.5;83.92;16.08
14510;2223;96.0;49;30.20;11530.0;0.00;0.00;42.75;110.6;63.0;83.92;16.08
14521;2226;96.0;49;29.02;11540.0;0.00;0.78;42.75;110.4;63.0;83.92;16.08
14530;2229;96.0;49;28.24;11550.0;0.00;0.78;42.35;110.2;63.0;83.92;16.08
14545;2232;96.0;49;27.06;11550.0;0.00;0.78;42.35;110.0;62.5;85.10;14.90
14567;2235;95.0;49;26.27;11560.0;0.00;0.78;42.35;109.9;62.5;85.10;14.90
14579;2237;95.0;49;25.10;11570.0;0.00;1.56;42.35;109.7;62.0;85.10;14.90
14591;2239;95.0;49;24.31;11580.0;0.00;1.56;41.96;109.5;62.0;85.10;14.90
14599;2241;95.0;49;23.14;11590.0;0.00;1.56;41.96;109.3;61.5;85.10;14.90
14611;2243;95.0;49;23.14;11600.0;0.00;1.56;41.96;109.1;61.5;85.10;14.90
14619;2245;95.0;49;22.75;11620.0;0.00;2.34;41.96;108.9;61.0;85.10;14.90
14631;2247;95.0;49;22.75;11640.0;0.00;2.34;41.57;108.8;61.0;85.10;14.90
14640;2249;94.0;49;22.75;11660.0;0.00;2.34;41.57;108.6;60.5;85.10;14.90
14651;2251;94.0;49;22.75;11680.0;0.78;2.34;41.57;108.4;60.5;85.10;14.90
14660;2253;94.0;49;22.35;11700.0;0.78;2.34;41.57;108.2;60.0;85.10;14.90
14669;2255;94.0;49;22.35;11710.0;0.78;2.34;41.57;108.0;59.5;85.10;14.90
14688;2257;94.0;49;22.35;11730.0;0.78;2.34;41.57;107.9;59.0;85.10;14.90
14700;2259;94.0;49;22.35;11750.0;0.78;3.13;41.57;107.7;58.5;85.10;14.90
14711;2262;94.0;49;21.96;11770.0;0.78;3.13;41.57;107.5;58.0;85.10;14.90
14723;2264;94.0;49;21.96;11790.0;1.56;3.13;41.57;107.3;57.5;85.10;14.90
14741;2267;94.0;49;21.96;11810.0;1.56;3.13;41.57;107.2;56.5;85.10;14.90
14749;2269;94.0;49;21.96;11770.0;1.56;3.13;41.57;107.0;56.0;85.10;14.90
14762;2271;94.0;49;21.57;11730.0;1.56;3.13;41.57;106.8;55.5;85.10;14.90
14770;2274;93.0;49;21.57;11690.0;1.56;3.13;41.57;106.6;55.0;85.10;14.90
14779;2276;93.0;49;21.57;11650.0;0.78;3.13;41.18;106.5;54.5;85.10;14.90
14789;2279;93.0;49;21.57;11610.0;0.78;2.34;41.18;106.4;54.0;85.10;14.90
14801;2281;93.0;49;21.57;11560.0;0.78;2.34;40.78;106.4;53.5;85.10;14.90
14816;2284;93.0;49;21.57;11520.0;0.78;2.34;40.78;106.4;53.5;85.10;14.90
14831;2286;93.0;49;21.18;11480.0;0.78;2.34;40.39;106.3;53.0;85.10;14.90
14841;2288;93.0;49;21.18;11440.0;0.78;2.34;40.39;106.3;53.0;85.10;14.90
14852;2290;93.0;49;21.18;11400.0;0.00;2.34;40.00;106.3;52.5;85.10;14.90
14860;2292;93.0;49;21.18;11360.0;0.00;1.56;40.00;106.2;52.5;85.10;14.90
14870;2294;93.0;49;21.18;11300.0;0.00;1.56;39.61;106.2;52.0;85.10;14.90
14881;2296;93.0;49;21.18;11240.0;0.00;1.56;39.61;106.1;52.0;85.10;14.90
14890;2299;94.0;49;21.18;11180.0;0.00;1.56;39.22;106.1;51.5;85.10;14.90
14900;2301;94.0;49;21.18;11120.0;0.00;1.56;38.82;106.1;51.5;85.10;14.90
14909;2303;94.0;49;20.78;11060.0;0.00;0.78;38.82;106.1;51.0;85.10;14.90
14920;2305;94.0;49;20.78;11000.0;0.00;0.78;38.43;106.1;51.0;85.10;14.90
14938;2307;94.0;49;20.78;10940.0;-0.78;0.78;38.43;106.1;50.5;85.10;14.90
14950;2309;94.0;49;20.78;10880.0;-0.78;0.78;38.04;106.1;50.5;85.10;14.90
14961;2310;94.0;49;20.78;10820.0;-0.78;0.78;38.04;106.0;50.5;85.10;14.90
14970;2312;94.0;49;20.78;10760.0;-0.78;0.78;37.65;106.0;50.0;85.10;14.90
14979;2313;94.0;49;20.78;10700.0;-0.78;0.00;37.65;106.0;50.0;85.10;14.90
14989;2315;94.0;49;20.78;10630.0;-0.78;0.00;37.25;106.0;49.5;85.10;14.90
15001;2316;94.0;49;20.78;10550.0;-0.78;0.00;37.25;106.0;49.5;85.10;14.90
15010;2318;93.0;49;20.78;10480.0;-0.78;0.00;36.86;106.0;49.5;85.10;14.90
15021;2319;93.0;49;20.78;10410.0;-0.78;0.00;36.86;106.0;49.0;85.10;14.90
15032;2321;93.0;49;20.78;10340.0;-0.78;0.00;36.86;105.8;49.0;85.10;14.90
15051;2322;93.0;49;20.78;10260.0;-0.78;0.00;36.86;105.6;49.0;81.18;18.82
15067;2324;93.0;49;20.78;10190.0;-0.78;0.00;36.86;105.4;48.5;81.18;18.82
15080;2325;93.0;49;20.78;10120.0;-0.78;-0.78;36.86;105.1;48.5;81.18;18.82
15089;2327;93.0;49;20.78;10050.0;-0.78;-0.78;36.47;104.9;48.5;81.18;18.82
15100;2328;93.0;49;20.78;9970.0;-0.78;-0.78;36.47;104.7;48.5;81.18;18.82
