time(ms);RPM(1/min);IAT2(°C);SHRTFT1(%);SHRTFT2(%);LOAD(%);ECT(°C)
0;623;-;-;-;-;-
0;622;45;-;-;-;-
15;621;45;-5.47;-;-;-
25;619;45;-5.47;-7.81;-;-
34;618;45;-5.47;-7.81;23.92;-
44;617;45;-5.47;-7.81;23.92;85
55;616;45;-5.47;-7.81;23.92;85
65;617;45;-5.47;-7.81;23.92;85
76;619;45;-5.47;-7.81;23.92;85
84;620;45;-5.47;-7.81;23.92;85
100;621;45;-5.47;-7.81;23.92;85
117;623;45;-5.47;-7.81;23.92;85
125;624;45;-5.47;-7.03;23.92;85
136;625;45;-5.47;-7.03;23.92;85
145;625;45;-5.47;-7.03;23.92;85
155;626;45;-5.47;-7.03;23.92;85
164;627;45;-5.47;-7.03;23.92;85
176;627;45;-4.69;-7.03;23.92;85
184;628;45;-4.69;-7.03;23.92;85
199;628;45;-4.69;-7.03;23.53;85
215;628;45;-4.69;-7.03;23.53;85
223;628;45;-4.69;-7.03;23.53;85
236;628;45;-4.69;-7.03;23.53;85
244;628;45;-4.69;-7.03;23.53;85
255;628;45;-4.69;-7.03;23.53;85
267;628;45;-4.69;-7.03;23.53;85
276;629;45;-4.69;-7.03;23.53;85
284;630;45;-4.69;-7.03;23.53;85
298;630;45;-4.69;-7.03;23.53;85
316;631;45;-3.91;-7.03;23.53;85
325;632;45;-3.91;-7.03;23.53;85
336;631;45;-3.91;-7.03;23.53;85
345;630;45;-3.91;-7.03;23.53;85
356;630;45;-3.91;-7.03;23.53;85
362;629;45;-3.91;-7.03;23.53;85
375;628;45;-3.91;-7.03;23.53;85
384;628;45;-3.91;-7.03;23.53;85
401;627;45;-3.91;-7.03;23.14;85
415;626;45;-3.91;-7.03;23.14;85
423;625;45;-3.91;-7.03;23.14;85
436;625;45;-3.91;-7.03;23.14;85
445;624;45;-3.91;-7.03;23.14;85
456;623;45;-3.91;-6.25;23.14;85
463;624;45;-3.91;-6.25;23.14;85
476;625;45;-3.91;-6.25;23.14;85
482;626;45;-3.91;-6.25;23.14;85
500;627;45;-3.91;-6.25;23.14;85
516;629;45;-3.91;-6.25;23.14;85
523;630;45;-3.91;-6.25;23.14;85
536;629;45;-3.91;-6.25;23.14;85
545;629;45;-3.91;-6.25;23.14;85
554;629;45;-3.91;-6.25;23.14;85
563;629;45;-3.91;-6.25;23.14;85
577;628;45;-3.13;-6.25;23.14;85
600;628;45;-3.13;-6.25;23.14;85
615;629;45;-3.13;-6.25;23.14;85
624;629;45;-3.13;-6.25;23.14;85
636;629;45;-3.13;-6.25;23.14;85
645;630;45;-3.13;-6.25;23.14;85
656;630;45;-3.13;-6.25;23.14;85
664;630;45;-3.13;-5.47;23.14;85
676;630;45;-3.13;-5.47;23.14;85
684;629;45;-3.13;-5.47;23.14;85
699;629;45;-3.13;-5.47;23.14;85
716;628;45;-3.13;-5.47;23.14;85
727;627;45;-3.91;-5.47;23.14;85
735;627;45;-3.91;-5.47;23.14;85
746;627;45;-3.91;-5.47;23.14;85
754;627;45;-3.91;-5.47;23.14;85
764;628;45;-3.91;-5.47;23.14;85
777;628;45;-3.91;-5.47;23.14;85
800;628;45;-3.91;-5.47;23.14;85
816;629;45;-3.91;-5.47;23.14;85
824;630;45;-3.91;-5.47;23.14;85
836;630;45;-3.91;-5.47;23.14;85
842;631;45;-3.91;-5.47;23.14;85
856;632;45;-3.91;-5.47;23.14;85
862;633;45;-3.91;-5.47;23.14;85
876;634;45;-3.91;-5.47;23.14;85
885;633;45;-3.91;-5.47;22.75;85
906;632;45;-3.91;-5.47;22.75;85
915;631;45;-3.91;-5.47;22.75;85
926;631;45;-3.91;-5.47;22.75;85
936;630;45;-3.91;-5.47;22.75;85
945;629;45;-3.91;-5.47;22.75;85
955;628;45;-3.91;-5.47;22.75;85
964;627;45;-3.91;-5.47;22.75;85
976;626;45;-3.91;-5.47;22.75;85
983;625;45;-3.91;-5.47;22.75;85
1000;624;45;-3.91;-5.47;22.75;85
1016;623;45;-3.91;-5.47;22.75;85
1024;624;45;-3.91;-5.47;23.14;85
1037;625;45;-3.91;-5.47;23.14;85
1056;626;45;-3.91;-5.47;23.14;85
1063;627;45;-3.91;-5.47;23.14;85
1074;627;45;-3.91;-5.47;23.14;85
1084;628;45;-3.91;-5.47;23.14;85
1100;628;45;-3.91;-5.47;23.14;85
1115;628;45;-3.91;-5.47;23.14;85
1123;628;45;-3.91;-5.47;23.14;85
1137;628;45;-3.91;-5.47;23.14;85
1156;628;45;-3.91;-5.47;23.14;85
1164;627;45;-3.91;-5.47;23.14;85
1176;628;45;-3.91;-5.47;23.14;85
1184;628;45;-3.91;-5.47;23.14;85
1200;628;45;-3.91;-5.47;23.14;85
1218;628;45;-3.91;-5.47;23.14;85
1236;628;45;-3.91;-5.47;23.14;85
1245;629;45;-3.91;-5.47;23.14;85
1257;628;45;-3.91;-5.47;23.14;85
1263;627;45;-3.91;-5.47;23.14;85
1275;626;45;-3.91;-5.47;23.14;85
1285;625;45;-3.91;-5.47;23.14;85
1300;624;45;-3.91;-5.47;23.14;85
1315;623;45;-3.91;-5.47;23.14;85
1324;623;45;-3.91;-5.47;23.14;85
1337;623;45;-3.91;-5.47;23.14;85
1356;623;45;-3.91;-5.47;23.14;85
1365;623;45;-3.91;-5.47;23.14;85
1378;622;45;-3.91;-5.47;23.14;85
1400;622;45;-3.91;-5.47;23.14;85
1415;623;45;-3.91;-5.47;23.14;85
1423;624;45;-3.91;-5.47;23.14;85
1436;625;45;-3.91;-5.47;23.14;85
1445;626;45;-3.91;-5.47;23.14;85
1456;627;45;-3.91;-5.47;23.14;85
1463;627;45;-3.91;-5.47;23.14;85
1475;628;45;-3.91;-5.47;23.14;85
1484;628;45;-3.91;-5.47;23.14;85
1499;628;45;-3.91;-5.47;23.14;85
1516;629;45;-3.91;-5.47;23.14;85
1525;629;45;-3.91;-5.47;23.14;85
1536;629;45;-3.91;-5.47;23.14;85
1545;629;45;-3.91;-5.47;23.14;85
1555;628;45;-3.91;-5.47;23.14;85
1564;628;45;-3.91;-5.47;23.14;85
1576;627;45;-3.91;-5.47;23.14;85
1585;626;45;-3.91;-5.47;23.14;85
1600;626;45;-3.91;-5.47;23.14;85
1616;627;45;-3.91;-5.47;23.14;85
1623;628;45;-3.91;-5.47;23.14;85
1636;628;45;-3.91;-5.47;23.14;85
1645;629;45;-3.91;-5.47;23.14;85
1655;630;45;-3.91;-5.47;23.14;85
1664;631;45;-3.91;-5.47;23.14;85
1677;631;45;-3.91;-5.47;23.14;85
1685;631;45;-3.91;-5.47;23.14;85
1700;631;45;-3.91;-5.47;23.14;85
1717;631;45;-3.91;-5.47;23.14;85
1737;630;45;-4.69;-5.47;23.14;85
1755;630;45;-4.69;-5.47;23.14;85
1764;631;45;-4.69;-5.47;22.75;85
1778;632;45;-4.69;-5.47;22.75;85
1799;632;45;-4.69;-5.47;22.75;85
1815;633;45;-4.69;-5.47;22.75;85
1824;634;45;-4.69;-5.47;22.75;85
1834;634;45;-4.69;-5.47;22.75;85
1844;634;45;-4.69;-5.47;22.75;85
1856;633;45;-4.69;-5.47;22.75;85
1865;632;45;-4.69;-5.47;22.75;85
1877;631;45;-4.69;-5.47;22.75;85
1907;631;45;-4.69;-5.47;22.75;85
1923;630;45;-4.69;-5.47;22.75;85
1936;630;45;-4.69;-5.47;22.75;85
1944;629;45;-4.69;-5.47;22.75;85
1955;629;45;-4.69;-5.47;22.75;85
1964;629;45;-4.69;-5.47;22.75;85
1976;628;45;-4.69;-5.47;22.75;85
1986;628;45;-4.69;-5.47;22.75;85
2001;629;45;-4.69;-5.47;22.75;85
2017;629;45;-4.69;-5.47;22.75;85
2035;630;45;-4.69;-5.47;22.75;85
2043;630;45;-4.69;-5.47;22.75;85
2057;630;45;-4.69;-5.47;22.75;85
2074;631;45;-4.69;-5.47;22.75;85
2085;631;45;-4.69;-5.47;22.75;85
2099;631;45;-4.69;-5.47;22.75;85
2116;631;45;-4.69;-5.47;22.75;85
2125;631;45;-4.69;-5.47;22.75;85
2134;632;45;-4.69;-5.47;22.75;85
2146;632;45;-4.69;-5.47;22.75;85
2154;632;45;-4.69;-5.47;22.75;85
2166;632;45;-4.69;-5.47;22.75;85
2177;632;45;-4.69;-5.47;22.75;85
2197;632;45;-4.69;-5.47;22.75;85
2217;633;45;-4.69;-5.47;22.75;85
2225;633;45;-4.69;-5.47;22.75;85
2236;633;45;-4.69;-5.47;22.75;85
2244;633;45;-4.69;-5.47;22.75;85
2255;633;45;-4.69;-5.47;22.75;85
2264;632;45;-4.69;-5.47;22.75;85
2274;632;45;-4.69;-5.47;22.75;85
2284;632;45;-4.69;-5.47;22.75;85
2302;632;45;-4.69;-5.47;22.75;85
2314;632;45;-4.69;-5.47;22.75;85
2324;631;45;-4.69;-5.47;22.75;85
2337;631;45;-4.69;-5.47;22.75;85
2357;631;45;-4.69;-5.47;22.75;85
2375;631;45;-4.69;-5.47;22.75;85
2384;630;45;-4.69;-5.47;22.75;85
2401;630;45;-4.69;-5.47;22.75;85
2417;629;45;-4.69;-5.47;22.75;85
2435;628;45;-4.69;-5.47;22.75;85
2443;628;45;-4.69;-5.47;22.75;85
2455;627;45;-4.69;-5.47;22.75;85
2464;627;45;-4.69;-5.47;22.75;85
2473;627;45;-4.69;-5.47;22.75;85
2485;628;45;-4.69;-5.47;22.75;85
2499;628;45;-4.69;-5.47;22.75;85
2514;628;45;-4.69;-5.47;22.75;85
2524;628;45;-4.69;-5.47;22.75;85
2535;628;45;-4.69;-5.47;22.75;85
2545;628;45;-4.69;-5.47;22.75;85
2554;628;45;-4.69;-5.47;22.75;85
2563;628;45;-4.69;-5.47;22.75;85
2577;628;45;-4.69;-5.47;22.75;85
2599;628;45;-4.69;-5.47;22.75;85
2618;628;45;-4.69;-5.47;22.75;85
2634;627;45;-4.69;-5.47;22.75;85
2644;627;45;-4.69;-5.47;22.75;85
2657;626;45;-4.69;-5.47;22.75;85
2674;626;45;-4.69;-5.47;22.75;85
2685;626;45;-4.69;-5.47;22.75;85
2700;626;45;-4.69;-5.47;22.75;85
2718;625;45;-4.69;-5.47;22.75;85
2734;625;45;-4.69;-5.47;22.75;85
2745;625;45;-4.69;-5.47;22.75;85
2755;625;45;-4.69;-5.47;22.75;85
2765;625;45;-4.69;-5.47;22.75;85
2776;626;45;-4.69;-5.47;23.14;85
2785;626;45;-4.69;-5.47;23.14;85
2799;627;45;-4.69;-5.47;23.14;85
2817;628;45;-4.69;-5.47;23.14;85
2824;628;45;-5.47;-5.47;23.14;85
2835;629;45;-5.47;-5.47;23.14;85
2845;628;45;-5.47;-5.47;23.14;85
2853;628;45;-5.47;-5.47;23.14;85
2865;627;45;-5.47;-5.47;23.14;85
2877;626;45;-5.47;-5.47;23.14;85
2886;625;45;-5.47;-5.47;23.14;85
2905;625;45;-5.47;-5.47;23.14;85
2914;625;45;-5.47;-5.47;23.14;85
2924;626;45;-5.47;-5.47;23.14;85
2935;626;45;-5.47;-5.47;23.14;85
2945;627;45;-5.47;-5.47;23.14;85
2956;627;45;-5.47;-5.47;23.14;85
2965;628;45;-5.47;-6.25;23.14;85
2974;626;45;-5.47;-6.25;23.14;85
2986;625;45;-5.47;-6.25;23.14;85
2999;624;45;-5.47;-6.25;23.14;85
3018;622;45;-5.47;-6.25;23.14;85
3034;621;45;-5.47;-6.25;23.14;85
3045;620;45;-5.47;-6.25;23.14;85
3054;620;45;-5.47;-6.25;23.14;85
3064;620;45;-5.47;-6.25;23.14;85
3074;621;45;-5.47;-6.25;23.14;85
3085;621;45;-5.47;-6.25;23.14;85
3099;621;45;-5.47;-6.25;23.14;85
3115;621;45;-5.47;-5.47;23.14;85
3126;623;45;-5.47;-5.47;23.14;85
3134;625;45;-5.47;-5.47;23.14;85
3145;626;45;-5.47;-5.47;23.14;85
3156;628;45;-5.47;-5.47;23.14;85
3164;629;45;-5.47;-5.47;23.14;85
3174;631;45;-5.47;-5.47;23.14;85
3185;631;45;-5.47;-5.47;23.14;85
3199;631;45;-5.47;-5.47;23.14;85
3216;631;45;-5.47;-5.47;23.14;85
3225;631;45;-5.47;-5.47;23.14;85
3236;631;45;-4.69;-5.47;23.14;85
3245;631;45;-4.69;-5.47;23.14;85
3256;630;45;-4.69;-5.47;23.14;85
3265;629;45;-4.69;-5.47;23.14;85
3274;629;45;-4.69;-5.47;23.14;85
3285;628;45;-4.69;-5.47;23.14;85
3300;627;45;-4.69;-5.47;23.14;85
3315;626;45;-4.69;-5.47;23.14;85
3326;625;45;-4.69;-5.47;23.14;85
3336;625;45;-4.69;-5.47;23.14;85
3344;624;45;-4.69;-5.47;23.14;85
3355;624;45;-4.69;-5.47;23.14;85
3365;623;45;-4.69;-5.47;23.14;85
3376;623;45;-4.69;-5.47;23.14;85
3384;623;45;-4.69;-5.47;23.14;85
3399;623;45;-4.69;-5.47;23.14;85
3414;623;45;-4.69;-5.47;23.14;85
3424;624;45;-4.69;-5.47;23.14;85
3435;624;45;-4.69;-5.47;23.14;85
3444;624;45;-4.69;-5.47;23.14;85
3456;624;45;-4.69;-5.47;23.14;85
3465;624;45;-4.69;-5.47;23.14;85
3474;624;45;-4.69;-5.47;23.14;85
3485;624;45;-4.69;-5.47;23.14;85
3502;624;45;-4.69;-5.47;23.14;85
3515;624;45;-4.69;-5.47;23.14;85
3525;625;45;-4.69;-5.47;23.14;85
3537;625;45;-4.69;-5.47;23.14;85
3556;625;45;-4.69;-5.47;23.14;85
3565;626;45;-4.69;-5.47;23.14;85
3575;626;45;-4.69;-5.47;23.14;85
3585;626;45;-4.69;-5.47;23.14;85
3599;626;45;-4.69;-5.47;23.14;85
3615;625;45;-4.69;-5.47;23.14;85
3623;624;45;-4.69;-5.47;23.14;85
3636;623;45;-4.69;-5.47;23.14;85
3645;623;45;-4.69;-5.47;23.14;85
3655;622;45;-4.69;-5.47;23.14;85
3664;622;45;-4.69;-5.47;23.14;85
3675;622;45;-4.69;-5.47;23.14;85
3684;622;45;-4.69;-5.47;23.14;85
3698;622;45;-4.69;-5.47;23.14;85
3714;622;45;-4.69;-5.47;23.14;85
3727;622;45;-4.69;-5.47;23.14;85
3735;623;45;-4.69;-5.47;23.14;85
3745;623;45;-4.69;-5.47;23.14;85
3754;623;45;-4.69;-5.47;23.14;85
3764;624;45;-4.69;-5.47;23.14;85
3776;624;45;-4.69;-5.47;23.14;85
3784;624;45;-4.69;-5.47;23.14;85
3799;623;45;-4.69;-5.47;23.14;85
3815;621;45;-4.69;-5.47;23.14;85
3823;620;45;-4.69;-5.47;23.14;85
3834;619;45;-4.69;-5.47;23.14;85
3842;617;45;-4.69;-5.47;23.14;85
3854;616;45;-4.69;-5.47;23.14;85
3863;616;45;-4.69;-5.47;23.14;85
3875;617;45;-4.69;-5.47;23.14;85
3885;617;45;-4.69;-5.47;23.14;85
3904;617;45;-4.69;-5.47;23.14;85
3918;618;45;-4.69;-5.47;23.14;85
3936;618;45;-4.69;-5.47;23.14;85
3944;620;45;-4.69;-5.47;23.53;85
3954;622;45;-4.69;-5.47;23.53;85
3966;623;45;-4.69;-5.47;23.53;85
3975;625;45;-4.69;-5.47;23.53;85
3982;627;45;-4.69;-5.47;23.53;85
3999;629;45;-4.69;-5.47;23.53;85
4018;628;45;-4.69;-5.47;23.53;85
4036;628;45;-4.69;-5.47;23.53;85
4046;627;45;-4.69;-5.47;23.53;85
4055;626;45;-4.69;-5.47;23.53;85
4063;626;45;-3.91;-5.47;23.53;85
4074;625;45;-3.91;-5.47;23.53;85
4083;625;45;-3.91;-5.47;23.53;85
4099;626;45;-3.91;-5.47;23.53;85
4117;626;45;-3.91;-5.47;23.53;85
4136;626;45;-3.91;-5.47;23.53;85
4145;626;45;-3.91;-5.47;23.53;85
4155;626;45;-3.91;-5.47;23.53;85
4164;626;45;-3.91;-5.47;23.53;85
4175;625;45;-3.91;-5.47;23.53;85
4183;625;45;-3.91;-5.47;23.53;85
4200;624;45;-3.91;-5.47;23.53;85
4218;624;45;-3.91;-5.47;23.53;85
4234;623;45;-3.91;-5.47;23.53;85
4243;624;45;-3.91;-5.47;23.53;85
4254;625;45;-3.91;-5.47;23.53;85
4264;626;45;-3.91;-5.47;23.53;85
4276;627;45;-3.91;-5.47;23.53;85
4284;628;45;-3.13;-5.47;23.53;85
4299;629;45;-3.13;-5.47;23.53;85
4316;630;45;-3.13;-5.47;23.53;85
4323;631;45;-3.13;-5.47;23.53;85
4334;631;45;-3.13;-5.47;23.53;85
4344;632;45;-3.13;-5.47;23.53;85
4357;632;45;-3.13;-5.47;23.53;85
4366;633;45;-3.13;-5.47;23.53;85
4375;632;45;-3.13;-5.47;23.14;85
4384;632;45;-3.13;-5.47;23.14;85
4398;631;45;-3.13;-5.47;23.14;85
4415;631;45;-3.13;-5.47;23.14;85
4424;630;45;-3.13;-5.47;23.14;85
4436;630;45;-3.13;-5.47;23.14;85
4444;630;45;-3.13;-5.47;23.14;85
4456;629;45;-3.13;-5.47;23.14;85
4464;629;45;-3.13;-5.47;23.14;85
4476;629;45;-3.13;-5.47;23.14;85
4485;628;45;-3.13;-5.47;23.14;85
4499;628;45;-3.13;-4.69;23.14;85
4517;628;45;-3.13;-4.69;23.14;85
4536;628;45;-3.13;-4.69;23.14;85
4543;628;45;-3.13;-4.69;23.14;85
4555;628;45;-3.13;-4.69;23.14;85
4565;628;45;-3.13;-4.69;23.14;85
4576;628;45;-3.13;-4.69;23.14;85
4585;627;45;-3.13;-4.69;23.14;85
4598;626;45;-3.13;-4.69;23.14;85
4617;626;45;-3.13;-4.69;23.14;85
4636;625;45;-3.13;-4.69;23.14;85
4642;625;45;-3.13;-4.69;23.14;85
4655;624;45;-3.13;-4.69;23.14;85
4664;625;45;-3.13;-4.69;23.14;85
4674;626;45;-3.13;-4.69;23.14;85
4683;627;45;-3.13;-4.69;23.14;85
4698;629;45;-3.13;-4.69;23.14;85
4716;630;45;-2.34;-4.69;23.14;85
4724;631;45;-2.34;-4.69;23.14;85
4736;631;45;-2.34;-4.69;23.14;85
4744;631;45;-2.34;-4.69;23.14;85
4756;631;45;-2.34;-4.69;23.14;85
4762;631;45;-2.34;-4.69;23.14;85
4776;630;45;-2.34;-4.69;23.14;85
4785;630;45;-2.34;-3.91;23.14;85
4802;631;45;-2.34;-3.91;23.14;85
4817;631;45;-2.34;-3.91;23.14;85
4837;631;45;-2.34;-3.91;23.14;85
4855;631;45;-2.34;-3.91;23.14;85
4864;631;45;-2.34;-3.91;23.14;85
4875;631;45;-2.34;-3.91;23.14;85
4886;631;45;-2.34;-3.91;23.14;85
4906;631;45;-2.34;-3.91;23.14;85
4914;631;45;-2.34;-3.91;23.14;85
4923;631;45;-2.34;-3.91;23.14;85
4936;631;45;-2.34;-3.91;23.14;85
4943;631;45;-2.34;-3.91;23.14;85
4957;630;45;-2.34;-3.91;23.14;85
4976;628;45;-2.34;-3.91;23.14;85
4985;626;45;-2.34;-3.91;23.14;85
5000;624;45;-2.34;-3.91;23.14;85
5015;622;45;-2.34;-3.91;23.14;85
5023;620;45;-2.34;-3.91;23.14;85
5035;621;45;-2.34;-3.91;23.14;85
5044;622;45;-2.34;-3.91;23.14;85
5055;623;45;-2.34;-3.91;23.14;85
5067;624;45;-2.34;-3.91;23.14;85
5075;625;45;-2.34;-3.91;23.14;85
5084;626;45;-2.34;-3.91;23.14;85
5099;627;45;-2.34;-3.91;23.14;85
5117;628;45;-2.34;-3.91;23.14;85
5123;628;45;-2.34;-3.91;23.14;85
5138;629;45;-2.34;-3.91;23.14;85
5157;630;45;-2.34;-3.91;23.14;85
5175;630;45;-2.34;-3.91;23.14;85
5182;630;45;-2.34;-3.91;23.14;85
5197;629;45;-2.34;-3.91;23.14;85
5216;629;45;-2.34;-3.91;23.14;85
5225;629;45;-2.34;-3.91;23.14;85
5236;628;45;-2.34;-3.91;23.14;85
5243;628;45;-2.34;-3.91;23.14;85
5258;628;45;-2.34;-3.91;23.14;85
5276;628;45;-2.34;-3.91;23.14;85
5284;627;45;-2.34;-3.91;23.14;85
5299;627;45;-2.34;-3.91;23.14;85
5317;627;45;-2.34;-3.91;23.14;85
5323;627;45;-2.34;-3.91;23.14;85
5337;627;45;-2.34;-3.91;23.14;85
5343;626;45;-2.34;-3.91;23.14;85
5356;626;45;-2.34;-3.91;23.14;85
5364;626;45;-2.34;-3.91;23.14;85
5377;626;45;-2.34;-3.91;23.14;85
5399;626;45;-2.34;-3.91;23.14;85
5416;627;45;-2.34;-3.91;23.14;85
5425;627;45;-2.34;-3.91;23.14;85
5434;628;45;-2.34;-3.91;23.14;85
5443;628;45;-2.34;-3.91;23.14;85
5456;629;45;-2.34;-3.91;23.14;85
5465;629;45;-2.34;-3.13;23.14;85
5476;630;45;-2.34;-3.13;23.14;85
5485;630;45;-2.34;-3.13;23.14;85
5499;630;45;-2.34;-3.13;23.14;85
5515;631;45;-2.34;-3.13;23.14;85
5524;631;45;-2.34;-3.13;23.14;85
5537;632;45;-2.34;-3.13;23.14;85
5555;631;45;-2.34;-3.13;23.14;85
5565;630;45;-2.34;-3.13;23.14;85
5576;629;45;-2.34;-3.13;23.14;85
5585;628;45;-2.34;-3.13;23.14;85
5600;627;45;-2.34;-3.13;23.14;85
5618;626;45;-2.34;-3.13;23.14;85
5633;626;45;-2.34;-3.13;23.14;85
5644;625;45;-2.34;-3.13;23.14;85
5657;625;45;-2.34;-3.13;23.14;85
5675;624;45;-2.34;-3.13;23.14;85
5684;624;45;-2.34;-3.13;23.14;85
5700;623;45;-2.34;-3.13;23.14;85
5716;623;45;-2.34;-3.13;23.14;85
5725;623;45;-2.34;-3.13;23.14;85
5735;623;45;-2.34;-3.13;23.14;85
5743;622;45;-2.34;-3.13;23.14;85
5756;622;45;-3.13;-3.13;23.14;85
5764;622;45;-3.13;-3.13;23.14;85
5776;622;45;-3.13;-3.13;23.14;85
5785;623;45;-3.13;-3.13;23.14;85
5799;623;45;-3.13;-3.13;23.14;85
5816;624;45;-3.13;-3.13;23.14;85
5825;624;45;-3.13;-3.13;23.14;85
5837;624;45;-3.13;-3.13;23.14;85
5855;625;45;-3.13;-3.13;23.14;85
5864;626;45;-3.13;-3.13;23.14;85
5876;627;45;-3.13;-3.13;23.14;85
5884;628;45;-3.13;-3.13;23.14;85
5907;629;45;-3.13;-3.13;23.14;85
5916;630;45;-3.13;-3.13;23.14;85
5925;630;45;-3.13;-3.13;23.14;85
5936;630;45;-3.13;-3.13;23.14;85
5946;629;45;-3.13;-3.13;23.14;85
5956;629;45;-3.13;-3.13;23.14;85
5964;629;45;-3.13;-3.13;23.14;85
5975;629;45;-3.13;-3.13;23.14;85
5984;628;45;-3.13;-3.13;23.14;85
5999;628;45;-3.13;-3.13;23.14;85
6016;627;45;-3.13;-3.13;23.14;85
6025;627;45;-3.13;-3.13;23.14;85
6033;627;45;-3.13;-3.13;23.14;85
6045;626;45;-3.13;-3.13;23.14;85
6056;625;45;-3.13;-3.13;23.14;85
6064;623;45;-3.13;-3.13;23.14;85
6076;622;45;-3.13;-3.13;23.14;85
6084;620;45;-3.13;-3.13;23.14;85
6100;619;45;-3.13;-3.13;23.14;85
6116;618;45;-3.13;-3.13;23.14;85
6125;618;45;-3.13;-3.13;23.14;85
6136;619;45;-3.13;-3.13;23.14;85
6144;619;45;-3.13;-3.13;23.14;85
6154;620;45;-3.13;-3.13;23.14;85
6165;620;45;-3.13;-3.13;23.14;85
6177;621;45;-3.13;-3.13;23.14;85
6183;623;45;-3.13;-3.13;23.14;85
6198;624;45;-3.13;-3.13;23.14;85
6215;626;45;-3.13;-3.13;23.14;85
6224;628;45;-3.13;-3.13;23.14;85
6233;630;45;-2.34;-3.13;23.14;85
6245;632;45;-2.34;-3.13;23.14;85
6255;632;45;-2.34;-3.13;23.14;85
6264;633;45;-2.34;-3.13;23.14;85
6274;633;45;-2.34;-3.13;23.14;85
6284;633;45;-2.34;-3.13;23.14;85
6301;634;45;-2.34;-3.13;23.14;85
6316;634;45;-2.34;-3.13;23.14;85
6325;633;45;-2.34;-3.13;23.14;85
6337;631;45;-2.34;-3.13;23.14;85
6353;630;45;-2.34;-3.13;23.14;85
6364;629;45;-2.34;-3.13;23.14;85
6376;628;45;-2.34;-3.13;23.14;85
6385;626;45;-2.34;-3.91;23.14;85
6400;627;45;-2.34;-3.91;23.14;85
6417;627;45;-2.34;-3.91;23.14;85
6424;627;45;-2.34;-3.91;23.14;85
6435;627;45;-2.34;-3.91;23.14;85
6445;627;45;-2.34;-3.91;23.14;85
6458;627;45;-2.34;-3.91;23.14;85
6475;628;45;-2.34;-3.91;23.14;85
6485;628;45;-2.34;-3.91;23.14;85
6501;629;45;-2.34;-3.91;23.14;85
6517;629;46;-2.34;-3.91;23.14;85
6536;630;46;-2.34;-3.91;23.14;85
6544;631;46;-2.34;-3.91;23.14;85
6557;631;46;-2.34;-3.91;23.14;85
6563;631;46;-2.34;-3.91;23.14;85
6574;632;46;-2.34;-3.91;23.14;85
6585;632;46;-2.34;-3.91;23.14;85
6599;633;46;-2.34;-3.91;23.14;85
6616;633;46;-2.34;-3.91;23.14;85
6625;633;46;-2.34;-3.91;23.14;85
6633;632;46;-2.34;-3.91;23.14;85
6644;632;46;-2.34;-3.91;23.14;85
6653;632;46;-2.34;-3.91;23.14;85
6663;631;46;-2.34;-3.91;23.14;85
6673;631;46;-2.34;-3.91;23.14;85
6684;630;46;-2.34;-3.91;23.14;85
6698;629;46;-2.34;-3.91;23.14;85
6716;628;46;-2.34;-3.91;23.14;85
6725;627;46;-2.34;-3.91;23.14;85
6734;626;46;-2.34;-3.91;23.14;85
6744;625;46;-2.34;-3.91;23.14;85
6755;626;46;-2.34;-3.91;23.14;85
6766;626;46;-2.34;-3.91;23.14;85
6775;627;46;-2.34;-3.91;23.14;85
6785;627;46;-2.34;-3.91;23.14;85
6799;628;46;-2.34;-3.91;23.14;85
6818;628;46;-2.34;-3.13;23.14;85
6834;628;46;-2.34;-3.13;23.14;85
6844;627;46;-2.34;-3.13;23.14;85
6857;627;46;-2.34;-3.13;23.14;85
6874;627;46;-2.34;-3.13;23.14;85
6885;626;46;-2.34;-3.13;23.14;85
6906;626;46;-2.34;-3.13;23.14;85
6917;626;46;-2.34;-3.13;23.14;85
6935;627;46;-2.34;-3.13;23.14;85
6947;627;46;-2.34;-3.13;23.14;85
6955;627;46;-2.34;-3.13;23.14;85
6964;628;46;-2.34;-3.13;23.14;85
6977;628;46;-2.34;-3.13;23.14;85
6999;628;46;-2.34;-3.13;23.14;85
7017;628;46;-2.34;-3.13;23.14;85
7035;628;46;-2.34;-3.13;23.14;85
7045;628;46;-2.34;-3.13;23.14;85
7054;629;46;-2.34;-3.13;23.14;85
7065;629;46;-2.34;-3.13;23.14;85
7075;628;46;-2.34;-3.13;23.14;85
7084;627;46;-2.34;-3.13;23.14;85
7101;626;46;-2.34;-3.13;23.14;85
7116;625;46;-2.34;-3.13;23.14;85
7125;624;46;-2.34;-3.13;23.14;85
7136;624;46;-2.34;-3.91;23.14;85
7145;625;46;-2.34;-3.91;23.14;85
7154;626;46;-2.34;-3.91;23.14;85
7165;627;46;-2.34;-3.91;23.14;85
7176;628;46;-2.34;-3.91;23.14;85
7184;629;46;-1.56;-3.91;23.14;85
7199;630;46;-1.56;-3.91;23.14;85
7217;630;46;-1.56;-3.91;23.14;85
7235;631;46;-1.56;-3.91;23.14;85
7244;631;46;-1.56;-3.91;23.14;85
7254;632;46;-1.56;-3.91;23.14;85
7264;632;46;-1.56;-3.91;23.14;85
7274;633;46;-1.56;-3.91;23.14;85
7283;633;46;-1.56;-3.91;23.14;85
7300;632;46;-1.56;-3.91;23.14;85
7314;632;46;-1.56;-3.91;23.14;85
7325;631;46;-1.56;-3.91;23.14;85
